,codigo_trecho,vl_km_inic,vl_km_fina,vl_extensa,VMDa_C,VMDa_D,ds_sup_fed,GEH,acidentes_sem_vitima,acidentes_com_vitima,acidentes_com_mortos,acidentes_totais,UPS_medio,UPS_max,UPS_min,VDM,ICA_medio,ICA_max,ICA_min,tipo_pista,tipo_area,tipo_terreno
140,050BGO0140,265.1,270.1,5.0,2941.0,3111.0,PAV,,1.0,6.0,1.0,8.0,11.0,18.0,5.0,4457.0,5.06775,5.111,4.938,Simples,Rural,Plano
141,050BGO0150,270.1,280.5,10.4,2570.0,2515.0,PAV,,12.0,24.0,3.0,39.0,19.0,75.0,1.0,3507.0,7.612222222222223,8.035,4.938,Simples,Urbana,Ondulado
142,050BGO0152,280.5,311.7,31.2,2786.0,3230.0,PAV,,12.0,18.0,0.0,30.0,6.375,21.0,1.0,4964.0,5.784,8.035,4.938,Simples,Rural,Plano
143,050BMG0170,0.0,22.0,22.0,3481.0,3508.0,DUP,A,13.0,48.0,2.0,63.0,14.68421052631579,34.0,1.0,5460.0,5.112368421052631,5.346,4.938,Simples,Rural,Ondulado
144,050BMG0190,22.0,36.1,14.1,4415.0,4577.0,DUP,,5.0,32.0,2.0,39.0,11.9375,61.0,1.0,8435.625,5.4586875,8.035,4.938,Simples,Rural,Plano
145,050BMG0210,36.1,65.8,29.7,8089.0,8207.0,DUP,A,18.0,61.0,2.0,81.0,12.925925925925926,58.0,1.0,14586.296296296296,5.8409259259259265,8.035,4.938,Simples,Rural,Plano
146,050BMG0240,68.9,74.0,5.1,7945.0,7421.0,DUP,,1.0,39.0,0.0,40.0,39.2,55.0,15.0,13653.0,4.913200000000001,4.971,4.682,Dupla,Urbana,Plano
147,050BMG0250,77.2,80.8,3.6,7081.0,6678.0,DUP,,18.0,81.0,6.0,105.0,11.133333333333333,30.0,1.0,11095.244444444445,2.260177777777778,2.41,2.237,Dupla,Rural,Plano
148,050BMG0260,133.3,174.0,40.7,6981.0,6678.0,DUP,A,14.0,71.0,4.0,89.0,13.15625,62.0,1.0,10991.0,2.9690625,4.971,2.237,Dupla,Rural,Plano
149,050BMG0265,174.0,179.8,5.8,8269.0,9074.0,DUP,,18.0,46.0,4.0,68.0,60.0,84.0,21.0,14965.0,4.739800000000001,4.971,4.682,Dupla,Urbana,Ondulado
150,050BMG0270,179.8,199.1,19.3,7189.0,7919.0,DUP,A,9.0,44.0,0.0,53.0,14.3125,78.0,5.0,11600.3125,3.58775,4.971,2.237,Dupla,Rural,Plano
151,050BMG0285,199.1,206.8,7.7,7712.0,7522.0,DUP,,2.0,15.0,2.0,19.0,17.166666666666668,40.0,5.0,13557.0,2.266,2.266,2.266,Dupla,Rural,Plano
152,060BDF0010,0.0,3.0,3.0,12428.0,8562.0,DUP,,9.0,25.0,2.0,36.0,53.333333333333336,76.0,17.0,22635.0,4.874666666666667,4.971,4.682,Dupla,Urbana,Plano
153,060BDF0011,3.0,4.4,1.4,12428.0,8562.0,DUP,,4.0,11.0,1.0,16.0,72.0,72.0,72.0,22635.0,4.971,4.971,4.971,Dupla,Urbana,Plano
154,060BDF0012,4.4,9.4,5.0,12428.0,8562.0,DUP,,6.0,23.0,2.0,31.0,36.75,65.0,15.0,22635.0,4.971,4.971,4.971,Dupla,Urbana,Plano
155,060BDF0014,9.4,12.4,3.0,12495.0,8613.0,DUP,,6.0,2.0,1.0,9.0,14.5,19.0,10.0,17363.0,2.2515,2.266,2.237,Dupla,Rural,Ondulado
156,060BDF0030,12.4,22.4,10.0,8464.0,8829.0,DUP,,1.0,5.0,0.0,6.0,5.2,10.0,1.0,15192.0,2.289,2.41,2.237,Dupla,Rural,Plano
157,060BDF0050,22.4,29.9,7.5,8464.0,8829.0,DUP,,4.0,12.0,1.0,17.0,12.833333333333334,32.0,1.0,15192.0,2.2515,2.266,2.237,Dupla,Rural,Ondulado
158,060BDF0070,29.9,31.3,1.4,8750.0,9956.0,DUP,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,16228.0,2.266,2.266,2.266,Dupla,Rural,Plano
159,060BGO0090,0.0,4.8,4.8,8750.0,9956.0,DUP,,2.0,6.0,0.0,8.0,10.666666666666666,16.0,6.0,17212.0,2.2563333333333335,2.266,2.237,Dupla,Rural,Plano
160,060BGO0092,4.8,30.4,25.6,8750.0,9956.0,DUP,,12.0,42.0,5.0,59.0,13.666666666666666,30.0,1.0,16228.0,2.4193809523809526,4.682,2.237,Dupla,Rural,Ondulado
161,060BGO0100,30.4,32.4,2.0,8750.0,9956.0,DUP,,1.0,1.0,0.0,2.0,6.0,6.0,6.0,16228.0,4.971,4.971,4.971,Dupla,Urbana,Plano
162,060BGO0110,32.4,60.4,28.0,8065.0,8030.0,DUP,A,10.0,45.0,1.0,56.0,11.80952380952381,32.0,1.0,14977.0,2.7824761904761908,4.971,2.237,Dupla,Rural,Plano
163,060BGO0111,60.4,61.8,1.4,8065.0,8030.0,DUP,,1.0,1.0,0.0,2.0,6.0,6.0,6.0,14977.0,4.971,4.971,4.971,Dupla,Urbana,Plano
164,060BGO0112,61.8,94.2,32.4,9892.0,9732.0,DUP,,22.0,53.0,4.0,79.0,12.107142857142858,104.0,1.0,18342.0,2.9717857142857147,4.971,2.237,Dupla,Rural,Plano
165,060BGO0114,94.2,100.1,5.9,13611.0,13369.0,DUP,,7.0,48.0,1.0,56.0,52.0,68.0,28.0,25276.0,4.8554,4.971,4.682,Dupla,Urbana,Plano
166,060BGO0116,100.1,109.2,9.1,16116.0,16075.0,DUP,A,5.0,38.0,3.0,46.0,29.25,100.0,10.0,29084.0,2.9025,4.971,2.237,Dupla,Rural,Plano
167,060BGO0118,109.2,139.4,30.2,13417.0,13587.0,DUP,,19.0,53.0,2.0,74.0,12.916666666666666,32.0,1.0,24310.0,2.6830416666666665,4.971,2.237,Dupla,Rural,Ondulado
168,060BGO0152,162.1,164.0,1.9,10763.0,10378.0,DUP,,12.0,61.0,4.0,77.0,15.375,56.0,1.0,9674.333333333334,3.4310833333333335,4.971,2.237,Dupla,Rural,Plano
169,060BGO0170,189.3,210.8,21.5,5617.0,5078.0,DUP,A,7.0,17.0,2.0,26.0,7.375,19.0,1.0,8612.0,2.5824375,4.971,2.237,Dupla,Rural,Plano
170,060BGO0172,210.8,219.3,8.5,5478.0,4914.0,DUP,,1.0,10.0,1.0,12.0,12.8,23.0,5.0,8458.0,2.2948,2.41,2.266,Dupla,Rural,Plano
171,060BGO0190,219.3,226.6,7.3,4836.0,4398.0,DUP,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,7561.0,2.266,2.266,2.266,Dupla,Rural,Plano
172,060BGO0210,226.6,252.7,26.1,4431.0,4031.0,DUP,,3.0,12.0,2.0,17.0,7.416666666666667,19.0,1.0,6704.0,5.038916666666666,5.111,4.938,Simples,Rural,Plano
173,060BGO0230,252.7,304.4,51.7,4647.0,4379.0,DUP,,8.0,21.0,2.0,31.0,6.318181818181818,13.0,1.0,7420.0,2.630909090909091,4.971,2.237,Dupla,Rural,Plano
174,060BGO0235,304.4,328.0,23.6,4797.0,4590.0,DUP,,0.0,7.0,0.0,7.0,5.0,5.0,5.0,7793.0,4.156857142857143,4.971,2.266,Dupla,Urbana,Plano
175,060BGO0250,328.0,349.9,21.9,4764.0,4439.0,DUP,,6.0,7.0,2.0,15.0,8.375,19.0,1.0,7611.875,2.604125,4.971,2.266,Dupla,Rural,Plano
176,060BGO0255,349.9,381.1,31.2,4866.0,4564.0,DUP,,9.0,26.0,2.0,37.0,10.3125,68.0,1.0,7814.0,2.255125,2.266,2.237,Dupla,Rural,Plano
177,060BGO0260,381.1,387.9,6.8,5115.0,4923.0,DUP,,5.0,21.0,3.0,29.0,29.8,44.0,20.0,7967.0,4.8554,4.971,4.682,Dupla,Urbana,Plano
178,060BGO0265,387.9,393.1,5.2,2980.0,2979.0,DUP,,4.0,12.0,0.0,16.0,16.0,21.0,11.0,4996.0,3.61125,4.971,2.237,Dupla,Rural,Plano
179,060BGO0270,393.1,464.3,71.2,2983.0,2987.0,DUP,A,9.0,34.0,0.0,43.0,5.59375,21.0,1.0,5006.0,2.50690625,4.971,2.237,Dupla,Rural,Plano
180,060BGO0275,464.3,465.2,0.9,2984.0,2985.0,DUP,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,5006.0,2.266,2.266,2.266,Dupla,Rural,Plano
181,060BGO0280,465.2,470.0,4.8,2767.0,2897.0,DUP,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,4718.0,2.266,2.266,2.266,Dupla,Rural,Plano
182,060BMS0370,0.0,10.9,10.9,1265.0,1448.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2610.0,4.938,4.938,4.938,Simples,Rural,Ondulado
183,060BMS0380,10.9,38.1,27.2,412.0,714.0,PAV,,0.0,0.0,1.0,1.0,13.0,13.0,13.0,1060.0,5.111,5.111,5.111,Simples,Rural,Plano
184,060BMS0384,38.1,41.2,3.1,412.0,714.0,PAV,,0.0,1.0,1.0,2.0,18.0,18.0,18.0,1060.0,7.799,7.799,7.799,Simples,Urbana,Plano
185,060BMS0386,41.2,61.7,20.5,409.0,712.0,PAV,,2.0,5.0,0.0,7.0,4.5,6.0,1.0,1060.0,7.799,7.799,7.799,Simples,Urbana,Plano
186,060BMS0390,61.7,90.8,29.1,409.0,712.0,PAV,,1.0,4.0,0.0,5.0,4.2,5.0,1.0,1060.0,5.0418,5.111,4.938,Simples,Rural,Plano
187,060BMS0400,98.6,168.7,70.1,409.0,712.0,PAV,,1.0,5.0,1.0,7.0,5.571428571428571,13.0,1.0,1060.0,5.111,5.111,5.111,Simples,Rural,Plano
188,060BMS0402,168.7,191.2,22.5,409.0,712.0,PAV,,1.0,2.0,0.0,3.0,3.6666666666666665,5.0,1.0,1060.0,5.111,5.111,5.111,Simples,Rural,Plano
189,060BMS0410,196.8,204.6,7.8,1112.0,1313.0,PAV,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2003.0,8.035,8.035,8.035,Simples,Urbana,Ondulado
190,060BMS0420,204.6,213.8,9.2,1112.0,1313.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2003.0,4.938,4.938,4.938,Simples,Rural,Ondulado
191,060BMS0425,213.8,241.6,27.8,,,PAV,,1.0,1.0,1.0,3.0,6.333333333333333,13.0,1.0,1476.0,5.111,5.111,5.111,Simples,Rural,Plano
192,060BMS0500,355.7,367.9,12.2,2207.0,2585.0,PAV,,2.0,7.0,0.0,9.0,7.4,15.0,5.0,4990.8,7.8462000000000005,8.035,7.799,Simples,Urbana,Plano
193,060BMS0510,367.9,414.4,46.5,2813.0,3036.0,PAV,,8.0,16.0,7.0,31.0,8.136363636363637,19.0,1.0,5271.0,5.610454545454545,8.035,5.111,Simples,Rural,Plano
194,060BMS0520,414.4,424.4,10.0,2815.0,3037.0,PAV,,0.0,4.0,0.0,4.0,5.0,5.0,5.0,5213.75,7.799,7.799,7.799,Simples,Urbana,Plano
195,060BMS0530,424.4,426.7,2.3,2815.0,3037.0,DUP,,1.0,3.0,0.0,4.0,16.0,16.0,16.0,5042.0,4.971,4.971,4.971,Dupla,Urbana,Plano
196,060BMS0550,431.4,479.6,48.2,982.0,1082.0,PAV,A,1.0,1.0,1.0,3.0,6.333333333333333,13.0,1.0,1659.0,6.007000000000001,7.799,5.111,Simples,Rural,Plano
197,060BMS0570,503.3,538.5,35.2,983.0,1083.0,PAV,,3.0,6.0,0.0,9.0,5.5,11.0,1.0,1659.0,5.530166666666666,7.799,4.938,Simples,Rural,Plano
198,060BMS0590,538.5,539.4,0.9,983.0,1083.0,PAV,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1659.0,7.799,7.799,7.799,Simples,Urbana,Plano
199,060BMS0610,542.8,580.7,37.9,1184.0,1349.0,PAV,,1.0,7.0,1.0,9.0,7.0,13.0,1.0,2237.0,5.086285714285714,5.111,4.938,Simples,Rural,Plano
200,060BMS0632,592.2,632.0,39.8,516.0,521.0,PAV,,2.0,7.0,0.0,9.0,5.285714285714286,15.0,1.0,994.0,6.572857142857143,7.799,4.938,Simples,Urbana,Plano
201,060BMS0635,632.0,672.4,40.4,516.0,521.0,PAV,,0.0,2.0,0.0,2.0,5.0,5.0,5.0,994.0,5.0245,5.111,4.938,Simples,Rural,Ondulado
202,070BDF0010,0.0,8.2,8.2,7508.0,7498.0,DUP,,25.0,61.0,2.0,88.0,44.5,89.0,10.0,19622.0,3.575125,4.971,2.237,Dupla,Rural,Plano
203,070BDF0012,8.2,13.2,5.0,7509.0,7495.0,DUP,,18.0,73.0,2.0,93.0,102.25,165.0,72.0,15099.5,2.94225,4.971,2.266,Dupla,Rural,Plano
204,070BDF0030,13.2,15.8,2.6,7510.0,7495.0,DUP,,4.0,12.0,0.0,16.0,64.0,64.0,64.0,13592.0,2.266,2.266,2.266,Dupla,Rural,Plano
205,070BDF0050,15.8,19.8,4.0,7595.0,7594.0,DUP,,7.0,37.0,2.0,46.0,72.66666666666667,123.0,33.0,11276.0,2.266,2.266,2.266,Dupla,Rural,Plano
206,070BGO0070,0.0,4.0,4.0,7595.0,7594.0,DUP,,9.0,37.0,3.0,49.0,58.25,70.0,43.0,10880.0,4.682,4.682,4.682,Dupla,Urbana,Ondulado
207,070BGO0072,4.0,16.0,12.0,1729.0,1743.0,DUP,,11.0,44.0,1.0,56.0,22.181818181818183,65.0,1.0,5105.454545454545,4.944727272727273,4.971,4.682,Dupla,Urbana,Plano
208,070BGO0075,16.0,65.5,49.5,1729.0,1743.0,PAV,A,5.0,10.0,4.0,19.0,7.133333333333334,18.0,1.0,4528.0,5.685066666666667,8.035,4.938,Simples,Rural,Ondulado
209,070BGO0120,187.7,190.8,3.1,808.0,781.0,PAV,,0.0,3.0,2.0,5.0,13.666666666666666,23.0,5.0,1376.0,5.891666666666667,7.799,4.938,Simples,Rural,Ondulado
210,070BGO0190,268.9,289.7,20.8,1191.0,1167.0,PLA,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,3198.0,8.035,8.035,8.035,Simples,Urbana,Ondulado
211,070BGO0210,289.7,316.1,26.4,1184.0,1146.0,PAV,A,2.0,16.0,1.0,19.0,8.636363636363637,33.0,1.0,3173.0,5.0480909090909085,5.111,4.938,Simples,Rural,Plano
212,070BGO0215,316.1,318.3,2.2,3108.0,3388.0,DUP,,3.0,4.0,0.0,7.0,23.0,23.0,23.0,7112.0,4.971,4.971,4.971,Dupla,Urbana,Plano
213,070BGO0220,318.3,319.6,1.3,3108.0,3388.0,DUP,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,7112.0,4.971,4.971,4.971,Dupla,Urbana,Plano
214,070BGO0230,319.6,339.7,20.1,1484.0,1381.0,PAV,,1.0,8.0,0.0,9.0,5.125,10.0,1.0,3332.0,5.425375,7.799,4.938,Simples,Rural,Plano
215,070BGO0250,339.7,356.1,16.4,1734.0,1602.0,PAV,,1.0,3.0,2.0,6.0,8.4,18.0,1.0,3395.0,5.007199999999999,5.111,4.938,Simples,Rural,Ondulado
216,070BGO0255,356.1,374.1,18.0,1734.0,1602.0,PAV,,0.0,4.0,0.0,4.0,6.666666666666667,10.0,5.0,3395.0,5.111,5.111,5.111,Simples,Rural,Plano
217,070BGO0260,374.1,423.6,49.5,1387.0,1388.0,PAV,A,0.0,3.0,0.0,3.0,5.0,5.0,5.0,2870.0,5.053333333333334,5.111,4.938,Simples,Rural,Plano
218,070BGO0265,423.6,471.7,48.1,1387.0,1388.0,PAV,,3.0,17.0,3.0,23.0,8.466666666666667,19.0,1.0,2880.0,5.282866666666666,8.035,4.938,Simples,Rural,Plano
219,070BGO0275,473.0,475.2,2.2,2560.0,2589.0,DUP,,0.0,4.0,0.0,4.0,20.0,20.0,20.0,4959.0,4.682,4.682,4.682,Dupla,Urbana,Ondulado
220,070BMT0300,6.7,65.7,59.0,2534.0,2572.0,PAV,,4.0,28.0,3.0,35.0,7.038461538461538,20.0,1.0,4689.2692307692305,5.831038461538461,8.035,4.938,Simples,Rural,Plano
221,070BMT0310,65.7,112.2,46.5,2034.0,2073.0,PAV,,8.0,13.0,0.0,21.0,5.214285714285714,12.0,1.0,3696.0,5.103071428571428,5.346,4.938,Simples,Rural,Plano
222,070BMT0320,112.2,135.7,23.5,2034.0,2073.0,PAV,,4.0,6.0,1.0,11.0,5.222222222222222,13.0,1.0,3696.0,5.1178888888888885,5.346,4.938,Simples,Rural,Plano
223,070BMT0321,135.7,161.4,25.7,1883.0,1925.0,PAV,,2.0,6.0,0.0,8.0,4.0,5.0,1.0,3509.75,5.7475,7.799,4.938,Simples,Rural,Plano
224,070BMT0322,161.4,193.3,31.9,1819.0,1851.0,PAV,,1.0,5.0,1.0,7.0,5.571428571428571,13.0,1.0,3243.714285714286,5.0368571428571425,5.111,4.938,Simples,Rural,Plano
225,070BMT0324,193.3,209.3,16.0,1767.0,1814.0,PAV,,1.0,2.0,1.0,4.0,8.0,13.0,5.0,3086.0,4.995666666666666,5.111,4.938,Simples,Rural,Ondulado
226,070BMT0326,209.3,225.0,15.7,1768.0,1813.0,PAV,,1.0,1.0,1.0,3.0,9.5,18.0,1.0,3086.0,5.0245,5.111,4.938,Simples,Rural,Ondulado
227,070BMT0328,225.0,256.8,31.8,1768.0,1813.0,PAV,,1.0,5.0,0.0,6.0,8.666666666666666,15.0,5.0,3086.0,4.995666666666666,5.111,4.938,Simples,Rural,Ondulado
228,070BMT0330,256.8,279.9,23.1,1767.0,1814.0,PAV,,7.0,14.0,1.0,22.0,6.428571428571429,29.0,1.0,3086.0,6.08,8.035,4.938,Simples,Rural,Plano
229,070BMT0350,279.9,290.9,11.0,2282.0,2118.0,PAV,,2.0,15.0,0.0,17.0,8.555555555555555,26.0,1.0,4854.666666666667,7.90388888888889,8.035,7.799,Simples,Urbana,Plano
230,070BMT0370,290.9,312.7,21.8,1880.0,1979.0,PAV,,0.0,13.0,1.0,14.0,9.75,20.0,5.0,5183.0,5.411625,8.035,4.938,Simples,Rural,Ondulado
231,070BMT0372,312.7,348.1,35.4,1880.0,1979.0,PAV,,2.0,5.0,1.0,8.0,5.714285714285714,18.0,1.0,5124.0,5.111,5.111,5.111,Simples,Rural,Plano
232,070BMT0374,376.1,387.7,11.6,1874.0,1979.0,PAV,,2.0,10.0,1.0,13.0,8.125,20.0,1.0,5118.0,6.8873750000000005,8.035,4.938,Simples,Urbana,Ondulado
233,070BMT0375,387.7,389.0,1.3,2016.0,2097.0,PAV,,0.0,5.0,2.0,7.0,25.5,28.0,23.0,5118.0,7.799,7.799,7.799,Simples,Urbana,Plano
234,070BMT0376,389.0,400.0,11.0,1853.0,1653.0,PAV,,1.0,5.0,2.0,8.0,10.4,13.0,5.0,4619.4,7.3086,8.035,5.111,Simples,Urbana,Plano
235,070BMT0378,400.0,406.4,6.4,1853.0,1652.0,PAV,,0.0,2.0,0.0,2.0,5.0,5.0,5.0,2625.0,5.111,5.111,5.111,Simples,Rural,Plano
236,070BMT0390,411.5,431.7,20.2,1853.0,1652.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2625.0,5.111,5.111,5.111,Simples,Rural,Plano
237,070BMT0500,509.3,537.4,28.1,583.0,302.0,PAV,,3.0,16.0,3.0,22.0,10.166666666666666,28.0,1.0,10034.0,7.799,7.799,7.799,Simples,Urbana,Plano
238,070BMT0555,548.6,576.1,27.5,2032.0,1802.0,PAV,A,1.0,7.0,0.0,8.0,5.142857142857143,10.0,1.0,4045.1428571428573,5.086285714285714,5.111,4.938,Simples,Rural,Plano
239,070BMT0562,576.1,627.9,51.8,2032.0,1802.0,PAV,,4.0,10.0,1.0,15.0,4.785714285714286,13.0,1.0,3544.0,5.041285714285714,5.346,4.938,Simples,Rural,Ondulado
240,070BMT0570,627.9,729.7,101.8,2101.0,1801.0,PAV,,8.0,14.0,5.0,27.0,5.958333333333333,18.0,1.0,3602.3333333333335,5.301583333333333,8.035,4.938,Simples,Rural,Plano
241,070BMT0575,729.7,738.2,8.5,2101.0,1801.0,PAV,,4.0,5.0,1.0,10.0,6.0,13.0,1.0,3614.0,5.086285714285714,5.111,4.938,Simples,Rural,Plano
242,070BMT0580,738.2,744.1,5.9,2101.0,1801.0,PAV,,1.0,4.0,0.0,5.0,7.0,15.0,1.0,3614.0,7.799,7.799,7.799,Simples,Urbana,Plano
243,070BMT0585,744.1,752.3,8.2,1547.0,1687.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,3614.0,8.035,8.035,8.035,Simples,Urbana,Ondulado
244,070BMT0592,752.3,784.1,31.8,,,PAV,,0.0,3.0,1.0,4.0,7.0,13.0,5.0,3315.0,5.111,5.111,5.111,Simples,Rural,Plano
245,080BDF0010,0.0,5.0,5.0,1376.0,1363.0,PAV,,2.0,5.0,0.0,7.0,5.4,10.0,2.0,2428.0,5.111,5.111,5.111,Simples,Rural,Plano
246,080BDF0012,5.0,9.7,4.7,1376.0,1363.0,PAV,,3.0,5.0,2.0,10.0,18.0,34.0,7.0,2428.0,5.111,5.111,5.111,Simples,Rural,Plano
247,080BDF0030,9.7,14.4,4.7,1376.0,1363.0,PAV,,3.0,3.0,1.0,7.0,7.75,18.0,1.0,2428.0,5.06775,5.111,4.938,Simples,Rural,Plano
248,080BDF0032,14.4,17.2,2.8,1376.0,1363.0,PAV,,3.0,4.0,0.0,7.0,11.5,12.0,11.0,2428.0,6.573,8.035,5.111,Simples,Rural,Ondulado
249,080BDF0040,17.2,20.6,3.4,1376.0,1363.0,DUP,,1.0,4.0,0.0,5.0,10.5,16.0,5.0,2428.0,4.8265,4.971,4.682,Dupla,Urbana,Ondulado
250,080BDF0050,20.6,22.6,2.0,1376.0,1363.0,PAV,,0.0,5.0,0.0,5.0,25.0,25.0,25.0,2428.0,8.035,8.035,8.035,Simples,Urbana,Ondulado
251,080BDF0051,22.6,25.2,2.6,1376.0,1363.0,PAV,,0.0,5.0,1.0,6.0,19.0,25.0,13.0,2428.0,5.0245,5.111,4.938,Simples,Rural,Ondulado
252,080BDF0052,25.2,30.0,4.8,1376.0,1363.0,PAV,,1.0,3.0,0.0,4.0,5.333333333333333,6.0,5.0,2428.0,5.053333333333334,5.111,4.938,Simples,Rural,Plano
253,080BDF0070,30.0,37.5,7.5,1376.0,1363.0,PAV,,0.0,2.0,0.0,2.0,5.0,5.0,5.0,2428.0,5.0245,5.111,4.938,Simples,Rural,Ondulado
254,080BDF0072,37.5,40.3,2.8,1376.0,1363.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2428.0,4.938,4.938,4.938,Simples,Rural,Ondulado
255,080BGO0090,0.0,2.1,2.1,1376.0,1363.0,PAV,,1.0,7.0,1.0,9.0,16.333333333333332,33.0,5.0,2428.0,4.995666666666666,5.111,4.938,Simples,Rural,Ondulado
256,080BGO0095,2.1,46.0,43.9,1376.0,1363.0,PAV,A,4.0,14.0,3.0,21.0,6.647058823529412,13.0,1.0,2428.0,5.248764705882353,7.799,4.938,Simples,Rural,Plano
257,080BGO0110,46.0,94.3,48.3,1419.0,1416.0,PAV,,0.0,2.0,1.0,3.0,7.666666666666667,13.0,5.0,2436.0,5.189333333333333,5.346,5.111,Simples,Rural,Plano
258,080BGO0130,94.3,130.0,35.7,1354.0,1343.0,PAV,,1.0,9.0,1.0,11.0,6.555555555555555,15.0,1.0,2336.4444444444443,5.397444444444444,8.035,4.938,Simples,Rural,Plano
259,080BGO0135,130.0,135.0,5.0,1668.0,1618.0,PAV,,0.0,3.0,0.0,3.0,5.0,5.0,5.0,2731.3333333333335,5.053333333333334,5.111,4.938,Simples,Rural,Plano
260,080BGO0140,135.0,153.0,18.0,1345.0,1244.0,PAV,,3.0,2.0,2.0,7.0,6.5,13.0,1.0,2159.0,5.082166666666667,5.111,4.938,Simples,Rural,Plano
261,080BGO0150,153.0,181.3,28.3,1356.0,1253.0,PAV,A,2.0,7.0,0.0,9.0,4.625,6.0,1.0,2177.0,5.1187499999999995,5.346,4.938,Simples,Rural,Plano
262,101BAL0590,0.0,1.0,1.0,2711.0,2831.0,DUP,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,6181.0,5.346,5.346,5.346,Simples,N/A,Montanhoso
263,101BAL0610,2.6,5.3,2.7,3193.0,3253.0,DUP,,0.0,2.0,1.0,3.0,11.5,18.0,5.0,7732.5,5.0245,5.111,4.938,Simples,Rural,Ondulado
264,101BAL0615,5.3,8.1,2.8,2443.0,2582.0,DUP,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,6791.0,4.938,4.938,4.938,Simples,Rural,Ondulado
265,101BAL0620,10.3,20.6,10.3,2348.0,2500.0,DUP,A,2.0,6.0,1.0,9.0,6.428571428571429,13.0,1.0,6612.0,5.021,5.346,4.938,Simples,Rural,Ondulado
266,101BAL0630,37.5,51.9,14.4,2717.0,2898.0,DUP,,5.0,14.0,0.0,19.0,7.5,21.0,1.0,6639.9,5.1704,5.346,4.938,Simples,Rural,Montanhoso
267,101BAL0650,51.9,70.6,18.7,3758.0,4433.0,DUP,,7.0,21.0,2.0,30.0,8.625,20.0,1.0,6669.25,5.079375,5.346,4.938,Simples,Rural,Ondulado
268,101BAL0690,79.5,87.4,7.9,1566.0,1095.0,DUP,,4.0,6.0,0.0,10.0,5.666666666666667,11.0,1.0,4355.333333333333,5.1605,5.346,4.938,Simples,Rural,Plano
269,101BAL0710,87.4,101.8,14.4,2286.0,1868.0,PAV,A,3.0,7.0,1.0,11.0,7.285714285714286,18.0,2.0,3307.0,5.162285714285714,5.346,4.938,Simples,Rural,Montanhoso
270,101BAL0730,101.8,104.7,2.9,1678.0,1551.0,PAV,,0.0,2.0,0.0,2.0,5.0,5.0,5.0,2697.0,5.111,5.111,5.111,Simples,Rural,Plano
271,101BAL0750,104.7,112.9,8.2,2605.0,2392.0,PAV,,0.0,3.0,1.0,4.0,9.333333333333334,13.0,5.0,4515.0,5.131666666666667,5.346,4.938,Simples,Rural,Montanhoso
272,101BAL0770,112.9,119.7,6.8,1963.0,1601.0,PAV,,2.0,3.0,0.0,5.0,4.25,6.0,1.0,2994.0,5.06775,5.111,4.938,Simples,Rural,Plano
273,101BAL0790,119.7,130.3,10.6,2035.0,1663.0,PAV,,2.0,7.0,0.0,9.0,9.25,30.0,1.0,2791.0,5.16975,5.346,5.111,Simples,Rural,Plano
274,101BAL0810,130.3,134.3,4.0,3148.0,2614.0,PAV,,1.0,5.0,0.0,6.0,13.0,21.0,5.0,4325.0,7.799,7.799,7.799,Simples,Urbana,Plano
275,101BAL0820,134.3,138.3,4.0,4153.0,3692.0,DUP,,0.0,3.0,0.0,3.0,15.0,15.0,15.0,7089.0,7.799,7.799,7.799,Simples,Urbana,Plano
276,101BAL0830,138.3,164.8,26.5,3196.0,2912.0,DUP,,4.0,14.0,1.0,19.0,7.909090909090909,29.0,1.0,4139.909090909091,5.100909090909091,5.346,4.938,Simples,Rural,Plano
277,101BAL0850,164.8,200.7,35.9,2939.0,2993.0,PAV,A,16.0,29.0,5.0,50.0,10.761904761904763,26.0,1.0,3345.0,6.263190476190475,8.035,5.111,Simples,Rural,Plano
278,101BAL0870,200.7,227.2,26.5,4686.0,4461.0,DUP,,8.0,17.0,1.0,26.0,7.571428571428571,20.0,1.0,7790.0,2.4817857142857145,4.971,2.237,Dupla,Rural,Plano
279,101BAL0890,227.2,245.3,18.1,2970.0,2904.0,DUP,A,1.0,6.0,0.0,7.0,5.166666666666667,6.0,5.0,5362.0,2.2418333333333336,2.266,2.237,Dupla,Rural,Ondulado
280,101BAL0900,245.3,248.4,3.1,2763.0,2658.0,PAV,,1.0,4.0,0.0,5.0,10.5,15.0,6.0,5214.0,5.111,5.111,5.111,Simples,Rural,Plano
